start_id,end_id,relationship_type,direction
4634,GO:0008092,participates,both
51203,GO:0008092,participates,both
8470,GO:0008092,participates,both
10458,GO:0008092,participates,both
55207,GO:0008092,participates,both
57591,GO:0008092,participates,both
23542,GO:0008092,participates,both
57662,GO:0008092,participates,both
1072,GO:0008092,participates,both
775,GO:0008092,participates,both
7429,GO:0008092,participates,both
10634,GO:0008092,participates,both
4646,GO:0008092,participates,both
9419,GO:0008092,participates,both
7454,GO:0008092,participates,both
285643,GO:0008092,participates,both
53827,GO:0008092,participates,both
3064,GO:0008092,participates,both
8481,GO:0008092,participates,both
7402,GO:0008092,participates,both
55835,GO:0008092,participates,both
81610,GO:0008092,participates,both
9275,GO:0008092,participates,both
23162,GO:0008092,participates,both
79784,GO:0008092,participates,both
22920,GO:0008092,participates,both
5347,GO:0008092,participates,both
29766,GO:0008092,participates,both
50861,GO:0008092,participates,both
56062,GO:0008092,participates,both
5775,GO:0008092,participates,both
4830,GO:0008092,participates,both
4645,GO:0008092,participates,both
50853,GO:0008092,participates,both
26092,GO:0008092,participates,both
23396,GO:0008092,participates,both
1956,GO:0008092,participates,both
7013,GO:0008092,participates,both
83473,GO:0008092,participates,both
11013,GO:0008092,participates,both
26249,GO:0008092,participates,both
5774,GO:0008092,participates,both
1861,GO:0008092,participates,both
9087,GO:0008092,participates,both
51168,GO:0008092,participates,both
288,GO:0008092,participates,both
6277,GO:0008092,participates,both
8507,GO:0008092,participates,both
64147,GO:0008092,participates,both
11004,GO:0008092,participates,both
1938,GO:0008092,participates,both
283431,GO:0008092,participates,both
6620,GO:0008092,participates,both
55201,GO:0008092,participates,both
2059,GO:0008092,participates,both
53904,GO:0008092,participates,both
10486,GO:0008092,participates,both
6285,GO:0008092,participates,both
